date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,0.0,0.0
2026-01-03,1.0,1.0
2026-01-04,1.2,2.2
2026-01-05,0.0,2.2
2026-01-06,0.0,2.2
2026-01-07,0.0,2.2
2026-01-08,0.0,2.2
2026-01-09,0.0,2.2
2026-01-10,0.2,2.4
2026-01-11,1.9,4.3
2026-01-12,0.0,4.3
2026-01-13,1.3,5.6
2026-01-14,0.3,5.9
2026-01-15,2.1,8.0
2026-01-16,0.3,8.3
2026-01-17,0.1,8.4
2026-01-18,0.0,8.4
2026-01-19,0.2,8.6
2026-01-20,0.0,8.6
2026-01-21,1.5,10.1
2026-01-22,0.3,10.4
2026-01-23,0.0,10.4
2026-01-24,0.0,10.4
2026-01-25,0.0,10.4
2026-01-26,0.0,10.4
2026-01-27,0.0,10.4
2026-01-28,0.0,10.4
2026-01-29,0.0,10.4
2026-01-30,0.0,10.4
2026-01-31,2.2,12.6
2026-02-01,0.6,13.2
2026-02-02,0.0,13.2
2026-02-03,0.0,13.2
2026-02-04,0.1,13.3
2026-02-05,0.0,13.3
2026-02-06,0.0,13.3
2026-02-07,0.0,13.3
2026-02-08,4.2,17.5
2026-02-09,0.6,18.1
2026-02-10,0.6,18.7
2026-02-11,8.7,27.4
2026-02-12,0.4,27.8
2026-02-13,0.0,27.8
2026-02-14,0.0,27.8
2026-02-15,0.0,27.8
2026-02-16,0.0,27.8
2026-02-17,4.3,32.1
2026-02-18,0.0,32.1
2026-02-19,0.0,32.1
2026-02-20,0.0,32.1
2026-02-21,0.0,32.1
2026-02-22,10.5,42.6
2026-02-23,0.0,42.6
2026-02-24,51.0,93.6
2026-02-25,0.2,93.8
2026-02-26,0.0,93.8
2026-02-27,0.2,94.0
2026-02-28,0.1,94.1
2026-03-01,6.1,100.2
2026-03-02,16.2,116.4
2026-03-03,1.0,117.4
2026-03-04,0.8,118.2
2026-03-05,0.0,118.2
2026-03-06,0.0,118.2
2026-03-07,0.3,118.5
2026-03-08,0.0,118.5
2026-03-09,0.0,118.5
2026-03-10,0.0,118.5
2026-03-11,0.2,118.7
2026-03-12,0.0,118.7
2026-03-13,0.9,119.6
2026-03-14,0.0,119.6
2026-03-15,0.0,119.6
2026-03-16,9.9,129.5
2026-03-17,1.5,131.0
2026-03-18,0.0,131.0
2026-03-19,1.6,132.6
2026-03-20,0.0,132.6
2026-03-21,0.2,132.8
2026-03-22,0.0,132.8
2026-03-23,0.0,132.8
2026-03-24,3.9,136.7
2026-03-25,8.7,145.4
2026-03-26,11.7,157.1
2026-03-27,7.4,164.5
2026-03-28,12.0,176.5
2026-03-29,2.2,178.7
2026-03-30,0.0,178.7
2026-03-31,0.0,178.7
2026-04-01,0.0,178.7
2026-04-02,0.0,178.7
2026-04-03,1.7,180.4
2026-04-04,0.0,180.4
2026-04-05,0.0,180.4
2026-04-06,14.4,194.8
2026-04-07,2.9,197.7
2026-04-08,1.5,199.2
2026-04-09,2.5,201.7
2026-04-10,4.2,205.9
2026-04-11,0.6,206.5
2026-04-12,0.2,206.7
2026-04-13,0.9,207.6
2026-04-14,0.0,207.6
2026-04-15,0.9,208.5
2026-04-16,3.9,212.4
2026-04-17,0.4,212.8
2026-04-18,0.1,212.9
2026-04-19,0.0,212.9
2026-04-20,0.0,212.9
2026-04-21,0.0,212.9
2026-04-22,0.0,212.9
2026-04-23,0.0,212.9
2026-04-24,0.0,212.9
2026-04-25,0.0,212.9
2026-04-26,0.0,212.9
2026-04-27,0.0,212.9
2026-04-28,0.0,212.9
2026-04-29,0.0,212.9
2026-04-30,0.0,212.9
2026-05-01,0.0,212.9
2026-05-02,1.2,214.1
2026-05-03,11.6,225.7
2026-05-04,2.9,228.6
2026-05-05,0.0,228.6
2026-05-06,3.9,232.5
2026-05-07,4.7,237.2
2026-05-08,1.0,238.2
2026-05-09,1.0,239.2
2026-05-10,0.9,240.1
2026-05-11,0.0,240.1
2026-05-12,0.0,240.1
2026-05-13,0.0,240.1
2026-05-14,0.1,240.2
2026-05-15,0.0,240.2
2026-05-16,0.0,240.2
2026-05-17,20.5,260.7
2026-05-18,0.9,261.6
2026-05-19,1.1,262.7
2026-05-20,1.0,263.7
2026-05-21,0.0,263.7
2026-05-22,0.0,263.7
2026-05-23,0.0,263.7
2026-05-24,1.3,265.0
2026-05-25,7.8,272.8
2026-05-26,0.0,272.8
2026-05-27,5.5,278.3
2026-05-28,0.0,278.3
2026-05-29,0.1,278.4
2026-05-30,0.4,278.8
