date,precipitation_sum,accumulated_precipitation
2026-01-01,1.1,1.1
2026-01-02,0.4,1.5
2026-01-03,14.9,16.4
2026-01-04,3.6,20.0
2026-01-05,0.0,20.0
2026-01-06,0.0,20.0
2026-01-07,0.5,20.5
2026-01-08,0.0,20.5
2026-01-09,0.3,20.8
2026-01-10,0.0,20.8
2026-01-11,0.0,20.8
2026-01-12,0.0,20.8
2026-01-13,6.6,27.4
2026-01-14,0.1,27.5
2026-01-15,4.6,32.1
2026-01-16,4.1,36.2
2026-01-17,0.6,36.8
2026-01-18,0.0,36.8
2026-01-19,0.0,36.8
2026-01-20,0.0,36.8
2026-01-21,8.2,45.0
2026-01-22,6.7,51.7
2026-01-23,10.8,62.5
2026-01-24,0.3,62.8
2026-01-25,3.1,65.9
2026-01-26,1.8,67.7
2026-01-27,20.0,87.7
2026-01-28,13.2,100.9
2026-01-29,13.8,114.7
2026-01-30,1.7,116.4
2026-01-31,0.8,117.2
2026-02-01,8.9,126.1
2026-02-02,18.8,144.9
2026-02-03,5.1,150.0
2026-02-04,36.8,186.8
2026-02-05,19.9,206.7
2026-02-06,10.3,217.0
2026-02-07,16.9,233.9
2026-02-08,0.6,234.5
2026-02-09,10.2,244.7
2026-02-10,5.9,250.6
2026-02-11,12.1,262.7
2026-02-12,0.6,263.3
2026-02-13,11.9,275.2
2026-02-14,0.0,275.2
2026-02-15,0.1,275.3
2026-02-16,0.6,275.9
2026-02-17,0.3,276.2
2026-02-18,0.8,277.0
2026-02-19,0.0,277.0
2026-02-20,0.0,277.0
2026-02-21,0.0,277.0
2026-02-22,0.0,277.0
2026-02-23,0.0,277.0
2026-02-24,0.0,277.0
2026-02-25,0.0,277.0
2026-02-26,0.0,277.0
2026-02-27,0.0,277.0
2026-02-28,0.0,277.0
2026-03-01,0.0,277.0
2026-03-02,0.5,277.5
2026-03-03,0.2,277.7
2026-03-04,1.1,278.8
2026-03-05,0.2,279.0
2026-03-06,11.2,290.2
2026-03-07,0.1,290.3
2026-03-08,0.7,291.0
2026-03-09,3.3,294.3
2026-03-10,0.6,294.9
2026-03-11,0.0,294.9
2026-03-12,0.0,294.9
2026-03-13,0.0,294.9
2026-03-14,0.1,295.0
2026-03-15,0.0,295.0
2026-03-16,0.0,295.0
2026-03-17,0.0,295.0
2026-03-18,0.4,295.4
2026-03-19,5.6,301.0
2026-03-20,12.5,313.5
2026-03-21,3.4,316.9
2026-03-22,0.5,317.4
2026-03-23,0.0,317.4
2026-03-24,0.0,317.4
2026-03-25,0.0,317.4
2026-03-26,0.0,317.4
2026-03-27,0.0,317.4
2026-03-28,0.0,317.4
2026-03-29,0.0,317.4
2026-03-30,0.0,317.4
2026-03-31,0.0,317.4
2026-04-01,0.0,317.4
2026-04-02,0.0,317.4
2026-04-03,0.0,317.4
2026-04-04,0.0,317.4
2026-04-05,0.0,317.4
2026-04-06,1.4,318.8
2026-04-07,7.0,325.8
2026-04-08,1.6,327.4
2026-04-09,2.5,329.9
2026-04-10,1.0,330.9
2026-04-11,4.2,335.1
2026-04-12,0.0,335.1
2026-04-13,0.0,335.1
2026-04-14,0.1,335.2
2026-04-15,0.0,335.2
2026-04-16,0.0,335.2
2026-04-17,0.0,335.2
2026-04-18,0.0,335.2
2026-04-19,0.0,335.2
2026-04-20,0.0,335.2
2026-04-21,0.3,335.5
2026-04-22,0.4,335.9
2026-04-23,0.1,336.0
2026-04-24,5.7,341.7
2026-04-25,0.1,341.8
2026-04-26,0.0,341.8
2026-04-27,0.0,341.8
2026-04-28,8.1,349.9
2026-04-29,14.8,364.7
2026-04-30,0.0,364.7
2026-05-01,0.0,364.7
2026-05-02,3.0,367.7
2026-05-03,0.8,368.5
2026-05-04,0.0,368.5
2026-05-05,0.0,368.5
2026-05-06,0.0,368.5
2026-05-07,0.0,368.5
2026-05-08,0.1,368.6
2026-05-09,10.8,379.4
2026-05-10,5.4,384.8
2026-05-11,0.8,385.6
2026-05-12,2.7,388.3
2026-05-13,0.9,389.2
2026-05-14,0.0,389.2
2026-05-15,0.0,389.2
2026-05-16,0.0,389.2
2026-05-17,0.0,389.2
2026-05-18,0.0,389.2
2026-05-19,0.0,389.2
2026-05-20,0.0,389.2
2026-05-21,0.0,389.2
2026-05-22,0.0,389.2
2026-05-23,0.0,389.2
2026-05-24,0.0,389.2
2026-05-25,0.0,389.2
2026-05-26,0.0,389.2
2026-05-27,0.0,389.2
2026-05-28,0.0,389.2
2026-05-29,0.0,389.2
2026-05-30,0.0,389.2
2026-05-31,0.0,389.2
2026-06-01,0.0,389.2
2026-06-02,0.0,389.2
2026-06-03,0.0,389.2
2026-06-04,0.0,389.2
2026-06-05,0.0,389.2
2026-06-06,0.0,389.2
2026-06-07,0.0,389.2
2026-06-08,0.0,389.2
2026-06-09,0.0,389.2
2026-06-10,0.0,389.2
2026-06-11,0.0,389.2
2026-06-12,0.0,389.2
2026-06-13,0.8,390.0
2026-06-14,0.2,390.2
2026-06-15,1.0,391.2
2026-06-16,0.0,391.2
2026-06-17,10.2,401.4
2026-06-18,0.0,401.4
2026-06-19,0.0,401.4
2026-06-20,0.0,401.4
2026-06-21,0.1,401.5
2026-06-22,0.0,401.5
2026-06-23,0.0,401.5
2026-06-24,0.0,401.5
2026-06-25,0.0,401.5
2026-06-26,0.0,401.5
2026-06-27,0.0,401.5
2026-06-28,0.0,401.5
2026-06-29,0.0,401.5
2026-06-30,0.0,401.5
2026-07-01,0.0,401.5
2026-07-02,0.0,401.5
2026-07-03,0.0,401.5
2026-07-04,0.3,401.8
2026-07-05,0.0,401.8
2026-07-06,0.0,401.8
2026-07-07,0.0,401.8
2026-07-08,0.0,401.8
2026-07-09,0.0,401.8
2026-07-10,0.0,401.8
2026-07-11,0.0,401.8
2026-07-12,0.6,402.4
2026-07-13,0.0,402.4
2026-07-14,0.0,402.4
2026-07-15,0.0,402.4
2026-07-16,0.0,402.4
2026-07-17,0.0,402.4
2026-07-18,0.0,402.4
2026-07-19,0.0,402.4
2026-07-20,0.0,402.4
2026-07-21,0.0,402.4
2026-07-22,0.0,402.4
2026-07-23,0.0,402.4
2026-07-24,0.0,402.4
2026-07-25,0.0,402.4
2026-07-26,0.0,402.4
2026-07-27,0.0,402.4
2026-07-28,0.0,402.4
2026-07-29,0.0,402.4
2026-07-30,0.0,402.4
2026-07-31,0.0,402.4
2026-08-01,0.0,402.4
2026-08-02,0.0,402.4
2026-08-03,0.5,402.9
2026-08-04,0.0,402.9
2026-08-05,0.0,402.9
2026-08-06,0.0,402.9
2026-08-07,0.0,402.9
2026-08-08,0.0,402.9
2026-08-09,0.0,402.9
2026-08-10,0.0,402.9
2026-08-11,0.0,402.9
2026-08-12,0.0,402.9
2026-08-13,0.0,402.9
2026-08-14,0.0,402.9
2026-08-15,0.3,403.2
2026-08-16,0.0,403.2
2026-08-17,1.0,404.2
2026-08-18,0.0,404.2
2026-08-19,0.0,404.2
2026-08-20,0.4,404.6
2026-08-21,0.0,404.6
2026-08-22,0.0,404.6
2026-08-23,0.0,404.6
2026-08-24,3.0,407.6
2026-08-25,0.0,407.6
2026-08-26,1.8,409.4
2026-08-27,1.9,411.3
2026-08-28,0.0,411.3
2026-08-29,0.0,411.3
2026-08-30,0.0,411.3
2026-08-31,0.0,411.3
2026-09-01,0.0,411.3
2026-09-02,0.0,411.3
2026-09-03,0.0,411.3
2026-09-04,0.0,411.3
2026-09-05,0.6,411.9
2026-09-06,0.0,411.9
2026-09-07,0.0,411.9
2026-09-08,0.0,411.9
2026-09-09,0.1,412.0
2026-09-10,0.0,412.0
2026-09-11,0.0,412.0
2026-09-12,0.0,412.0
2026-09-13,0.0,412.0
2026-09-14,0.0,412.0
2026-09-15,0.0,412.0
