date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,0.3,0.3
2026-01-03,0.1,0.4
2026-01-04,0.0,0.4
2026-01-05,0.0,0.4
2026-01-06,0.0,0.4
2026-01-07,0.0,0.4
2026-01-08,0.0,0.4
2026-01-09,0.0,0.4
2026-01-10,0.0,0.4
2026-01-11,0.0,0.4
2026-01-12,0.0,0.4
2026-01-13,0.0,0.4
2026-01-14,0.0,0.4
2026-01-15,0.0,0.4
2026-01-16,0.0,0.4
2026-01-17,0.0,0.4
2026-01-18,0.0,0.4
2026-01-19,0.0,0.4
2026-01-20,0.0,0.4
2026-01-21,0.0,0.4
2026-01-22,0.0,0.4
2026-01-23,0.0,0.4
2026-01-24,0.0,0.4
2026-01-25,0.0,0.4
2026-01-26,0.0,0.4
2026-01-27,0.0,0.4
2026-01-28,3.0,3.4
2026-01-29,0.0,3.4
2026-01-30,0.0,3.4
2026-01-31,0.0,3.4
2026-02-01,0.0,3.4
2026-02-02,0.0,3.4
2026-02-03,0.3,3.7
2026-02-04,0.0,3.7
2026-02-05,0.0,3.7
2026-02-06,0.0,3.7
2026-02-07,0.0,3.7
2026-02-08,0.3,4.0
2026-02-09,0.0,4.0
2026-02-10,0.1,4.1
2026-02-11,0.1,4.2
2026-02-12,0.0,4.2
2026-02-13,0.0,4.2
2026-02-14,0.3,4.5
2026-02-15,0.5,5.0
2026-02-16,0.0,5.0
2026-02-17,0.0,5.0
2026-02-18,0.0,5.0
2026-02-19,0.4,5.4
2026-02-20,0.2,5.6
2026-02-21,0.0,5.6
2026-02-22,1.4,7.0
2026-02-23,0.0,7.0
2026-02-24,12.2,19.2
2026-02-25,0.4,19.6
2026-02-26,0.3,19.9
2026-02-27,1.0,20.9
2026-02-28,0.1,21.0
2026-03-01,0.0,21.0
2026-03-02,0.0,21.0
2026-03-03,0.2,21.2
2026-03-04,0.1,21.3
2026-03-05,0.0,21.3
2026-03-06,0.1,21.4
2026-03-07,1.5,22.9
2026-03-08,2.1,25.0
2026-03-09,9.6,34.6
2026-03-10,2.0,36.6
2026-03-11,4.7,41.3
2026-03-12,4.6,45.9
2026-03-13,4.6,50.5
2026-03-14,0.1,50.6
2026-03-15,0.2,50.8
2026-03-16,0.0,50.8
2026-03-17,0.0,50.8
2026-03-18,0.0,50.8
2026-03-19,0.0,50.8
2026-03-20,2.6,53.4
2026-03-21,20.8,74.2
2026-03-22,6.0,80.2
2026-03-23,6.1,86.3
2026-03-24,5.1,91.4
2026-03-25,0.0,91.4
2026-03-26,5.9,97.3
2026-03-27,14.3,111.6
2026-03-28,3.2,114.8
2026-03-29,1.7,116.5
2026-03-30,0.7,117.2
2026-03-31,8.5,125.7
2026-04-01,0.1,125.8
2026-04-02,0.0,125.8
2026-04-03,0.0,125.8
2026-04-04,0.4,126.2
2026-04-05,7.4,133.6
2026-04-06,9.6,143.2
2026-04-07,0.1,143.3
2026-04-08,15.3,158.6
2026-04-09,2.0,160.6
2026-04-10,0.0,160.6
2026-04-11,0.0,160.6
2026-04-12,0.5,161.1
2026-04-13,0.0,161.1
2026-04-14,0.1,161.2
2026-04-15,0.1,161.3
2026-04-16,0.1,161.4
2026-04-17,1.9,163.3
2026-04-18,1.3,164.6
2026-04-19,1.3,165.9
2026-04-20,0.0,165.9
2026-04-21,0.0,165.9
2026-04-22,0.0,165.9
2026-04-23,0.0,165.9
2026-04-24,0.0,165.9
2026-04-25,2.8,168.7
2026-04-26,7.1,175.8
2026-04-27,2.0,177.8
2026-04-28,13.4,191.2
2026-04-29,41.2,232.4
2026-04-30,23.0,255.4
2026-05-01,9.9,265.3
2026-05-02,5.4,270.7
2026-05-03,7.2,277.9
2026-05-04,22.2,300.1
2026-05-05,1.1,301.2
2026-05-06,12.5,313.7
2026-05-07,6.8,320.5
2026-05-08,10.1,330.6
2026-05-09,5.7,336.3
2026-05-10,3.6,339.9
2026-05-11,1.2,341.1
2026-05-12,6.3,347.4
2026-05-13,7.8,355.2
2026-05-14,5.7,360.9
2026-05-15,6.1,367.0
2026-05-16,5.5,372.5
2026-05-17,2.1,374.6
2026-05-18,6.9,381.5
2026-05-19,3.2,384.7
2026-05-20,3.3,388.0
2026-05-21,7.5,395.5
2026-05-22,5.4,400.9
2026-05-23,6.1,407.0
2026-05-24,7.1,414.1
2026-05-25,12.6,426.7
2026-05-26,8.3,435.0
2026-05-27,5.8,440.8
2026-05-28,9.6,450.4
2026-05-29,13.4,463.8
2026-05-30,5.5,469.3
2026-05-31,8.0,477.3
2026-06-01,11.4,488.7
2026-06-02,5.9,494.6
2026-06-03,1.1,495.7
2026-06-04,5.7,501.4
2026-06-05,1.9,503.3
2026-06-06,3.3,506.6
2026-06-07,2.8,509.4
2026-06-08,8.6,518.0
2026-06-09,5.4,523.4
2026-06-10,15.6,539.0
2026-06-11,8.6,547.6
2026-06-12,36.6,584.2
2026-06-13,6.7,590.9
2026-06-14,14.3,605.2
2026-06-15,8.6,613.8
2026-06-16,5.1,618.9
2026-06-17,1.1,620.0
2026-06-18,1.7,621.7
2026-06-19,3.4,625.1
2026-06-20,10.4,635.5
2026-06-21,14.4,649.9
2026-06-22,9.5,659.4
2026-06-23,5.0,664.4
2026-06-24,1.8,666.2
2026-06-25,0.7,666.9
2026-06-26,2.4,669.3
2026-06-27,11.5,680.8
2026-06-28,7.9,688.7
2026-06-29,9.0,697.7
2026-06-30,28.2,725.9
2026-07-01,16.4,742.3
2026-07-02,25.0,767.3
2026-07-03,12.3,779.6
2026-07-04,18.8,798.4
2026-07-05,5.7,804.1
2026-07-06,5.0,809.1
2026-07-07,26.6,835.7
2026-07-08,30.5,866.2
2026-07-09,27.3,893.5
2026-07-10,16.6,910.1
2026-07-11,13.8,923.9
2026-07-12,56.0,979.9
2026-07-13,91.9,1071.8
2026-07-14,11.3,1083.1
2026-07-15,22.2,1105.3
2026-07-16,16.3,1121.6
