date,daytime_temperature,daylight_hours_sampled
2026-01-01,7.0,9
2026-01-02,11.71,9
2026-01-03,14.31,9
2026-01-04,12.7,9
2026-01-05,13.07,9
2026-01-06,10.68,9
2026-01-07,6.06,9
2026-01-08,4.57,9
2026-01-09,13.83,9
2026-01-10,7.56,9
2026-01-11,7.12,9
2026-01-12,6.32,10
2026-01-13,12.17,10
2026-01-14,13.3,10
2026-01-15,13.65,10
2026-01-16,9.94,10
2026-01-17,10.5,10
2026-01-18,11.59,10
2026-01-19,11.95,10
2026-01-20,12.38,10
2026-01-21,9.22,10
2026-01-22,10.1,10
2026-01-23,11.35,10
2026-01-24,12.86,10
2026-01-25,10.21,10
2026-01-26,9.37,10
2026-01-27,9.15,10
2026-01-28,12.49,10
2026-01-29,11.8,10
2026-01-30,10.94,10
2026-01-31,12.02,10
2026-02-01,10.51,10
2026-02-02,9.28,10
2026-02-03,13.9,10
2026-02-04,12.9,10
2026-02-05,12.53,10
2026-02-06,15.36,10
2026-02-07,13.02,10
2026-02-08,12.28,10
2026-02-09,12.11,10
2026-02-10,12.68,10
2026-02-11,13.36,10
2026-02-12,12.07,10
2026-02-13,13.27,10
2026-02-14,12.48,10
2026-02-15,13.4,10
2026-02-16,13.35,10
2026-02-17,13.48,10
2026-02-18,12.12,10
2026-02-19,14.03,10
2026-02-20,11.75,11
2026-02-21,10.45,11
2026-02-22,12.12,11
2026-02-23,12.56,11
2026-02-24,14.71,11
2026-02-25,15.08,11
2026-02-26,14.46,11
2026-02-27,12.6,11
2026-02-28,13.54,11
2026-03-01,13.1,11
2026-03-02,13.69,12
2026-03-03,14.87,12
2026-03-04,14.05,12
2026-03-05,15.58,12
2026-03-06,14.35,12
2026-03-07,14.3,12
2026-03-08,15.69,12
2026-03-09,13.89,12
2026-03-10,14.98,12
2026-03-11,14.54,12
2026-03-12,13.68,12
2026-03-13,13.57,12
2026-03-14,13.22,12
2026-03-15,16.38,12
2026-03-16,15.98,12
2026-03-17,15.39,12
2026-03-18,12.33,12
2026-03-19,14.86,12
2026-03-20,14.29,12
2026-03-21,13.12,12
2026-03-22,11.67,12
2026-03-23,12.34,12
2026-03-24,13.58,12
2026-03-25,13.71,12
2026-03-26,9.38,12
2026-03-27,10.28,12
2026-03-28,12.85,13
2026-03-29,12.7,13
2026-03-30,13.19,13
2026-03-31,11.62,13
2026-04-01,12.16,13
2026-04-02,12.95,13
2026-04-03,17.06,13
2026-04-04,18.04,13
2026-04-05,18.13,13
